题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
ChatGPT：开启通用型人工智能的数字交往,黄楚新; 陈伊高,中国传媒科技,2023-02-15,期刊,0,18,<正>OpenAI公司的ChatGPT(Chat Generative Pretrained Transformer)在两个月内火速出圈，引发了人们对AIGC（人工智能技术生成内容）的关注与讨论。作为AI产品问世的ChatGPT，已向消费者展现了AI的技术可供性。用户在ChatGPT的人机交互中，感知到了AI技术所产生的质变。1.技术祛魅：遵循概率的大语言模型ChatGPT是Open AI公司研发的一种预训练语言生成模型。该模型以强化学习方式进行训练，在GPT-3的基础之上，,无
从ChatGPT爆火的必然性，揭开背后的AI技术发展现状,徐桢虎,中国传媒科技,2023-02-15,期刊,0,40,【目的】近期ChatGPT成为人工智能领域的一个热门话题，因其出色的语言生成技术而受到广泛关注，能够通过学习和理解人类的语言来进行对话。ChatGPT的横空出世，对谷歌、百度等科技巨头而言很焦虑，但ChatGPT的冲击力不仅止于此。文章旨在探讨它带来了新一轮的AI技术范式革新。【方法】文章从聊天机器人的发展说起，详述其背后的各项AI技术发展情况。【结果】总结ChatGPT在未来存在的机会与挑战。【结论】ChatGPT的热潮带来的是人们对通用人工智能发展的期望。谁的适应能力更强，能快速拥抱这个趋势，就能抓住下一个时代的机会。,ChatGPT; 人工智能; 对话机器人; AI技术;
ChatGPT会给人工智能时代带来一场革命吗？,谭天; 蒲源,中国传媒科技,2023-02-15,期刊,0,37,【目的】ChatGPT在各行业掀起一股浪潮，文章主要研究ChatGPT的出现及应用是否能带来实质性的革命性突破。【方法】本文从ChatGPT的诞生、原理、影响、应用、国产化5个方面展开论述和分析，试图解释这一正在爆发的人工智能变局。【结果】ChatGPT的诞生是人工智能发展的重大突破，尽管目前还要不断优化中，但其对整个行业的影响是深远的，应用场景也会是非常广泛的。【结论】需要重新审视我国AI技术的发展方向，进而推动ChatGPT的国产化。,人工智能; ChatGPT; 对话聊天机器人; 机器学习模型;
北京率先支持打造类ChatGPT大模型 多地加快完善AI产业政策规划,缴翼飞; 刘丝嘉,21世纪经济报道,2023-02-15,报纸,0,153,2月13日，在北京人工智能产业创新发展大会上，北京市经济和信息化局发布了《2022年北京人工智能产业发展白皮书》（以下简称“白皮书”）。白皮书显示，北京持续保持人工智能领先优势。同时，北京将支持头部企业打造对标ChatGPT的大模型，着力构建开源框架和通用大模型的应用......,人工智能领域; ChatGPT; 北京市; 政策规划; 先导区;
之江实验室副主任鲍虎军：打造国产化ChatGPT绝非易事,赵广立,中国科学报,2023-02-15,报纸,0,79,近期，ChatGPT频上热搜，大家纷纷通过各种渠道体验，中国计算机学会常务理事、之江实验室副主任鲍虎军就是其中之一。 跟ChatGPT“聊”下来，鲍虎军感受到其强大，甚至觉得它有些“圆滑”，因为它不仅能拒绝回答不恰当的提问，还“懂得承认错误”，调整后续答案。 “这说明......,鲍虎军; ChatGPT; 学习模型; 实验室;
ChatGPT火爆带动算力需求 我国算力规模能否支撑,金叶子,第一财经日报,2023-02-15,报纸,0,122,ChatGPT热度不减的背后，是人工智能内容自动生成技术所需要的算力需求也水涨船高。 数据显示，ChatGPT的总算力消耗约为3640PF-days（即假如每秒计算一千万亿次，需要计算3640天），需要7~8个投资规模30亿、算力500P的数据中心才能支撑运行。 那目前全球以及我国的算力情况......,ChatGPT; 数据中心; 人工智能;
与ChatGPT一起学习,本刊编辑部,数据,2023-02-15,期刊,0,17,<正>ChatGPT的带火效应持续发酵，大厂加速布局，纷纷表示与ChatGPT站在同一条跑道上；资本市场随着ChatGPT的动态起伏波动；专家学者也在热火朝天地讨论，ChatGPT是什么？会给我们的生活带来怎样翻天覆地的影响？……有人说，如果把元宇宙描述成是虚拟世界给予大众的一次缥缈的未来蓝图，ChatGPT则更像是技术研究一次脚踏实地的迈步。在人工智能的研究历程上，ChatGPT的出现不是必然，但以它为代表的技术进步却是早晚的事，,无
AI暂难取代保险代理人,谭乐之,中国银行保险报,2023-02-15,报纸,0,55,最近，“全能网友”ChatGPT火爆全球网络。ChatGPT是由Open AI公司开发的人工智能聊天机器人应用，能够学习和理解人类语言，与用户展开对话互动交流。由于其具备多项意想不到的“技能”，并且回答酷似人类，具备很强的逻辑性，自2022年11月上线以来，很快引发业界轰动。 近日......,保险代理人; 人工智能技术; 机器人; 中国人寿;
ChatGPT取代广告人？现在还为时尚早,Aegean,现代广告,2023-02-15,特色期刊,0,67,<正>任何时候，只要人工智能作为一个新概念出现，人们就会担心机器会取代曾经为人类保留的职业。在微软向该项目投入10亿美元后，Chat GPT成为最近几周的头条新闻。这家科技巨头认为人工智能可以帮助它与谷歌竞争，微软计划将Chat GPT应用于必应搜索和其他服务。Buzz Feed也表示将使用其产品来创建内容；此外，品牌Mint Mobile和Avocados from Mexico也计划将Chat GPT作为近期品牌广告传播的核心。,无
喻国明：ChatGPT是划时代的，人工智能将在新闻传播全部环节加速渗透,林沛,中国广播影视,2023-02-15,特色期刊,0,34,<正>“未来将出现的各种各样的媒介产品、媒介服务、媒介现象，背后都有人工智能的深度参与。”正当ChatGPT讨论甚嚣尘上之时，本刊又采访到了北京师范大学传播创新与未来媒体实验平台主任、博士生导师，教育部长江学者特聘教授喻国明。在他看来，这款产品真正的突破在于它呈现出的对关系因素、,无
ChatGPT颠覆性影响的忧与思,段艳文; 李净; 陈旭管,中国传媒科技,2023-02-15,期刊,0,33,<正>2022年11月30日，新一代生成式人工智能聊天机器人ChatGPT上线，既能回答问题、分类信息、翻译文档，又能编写代码、写剧本、写论文等等，各种操作ChatGPT均应对自如，表现堪称惊艳。一时之间，ChatGPT火爆全网，声名大噪。ChatGPT火爆的最主要原因是其突破了AI的一些限定领域而扩展到更广泛领域的普适能力，在技术红利释放的同时也衍生了诸多风险问题。,无
专家称城市级AI竞争新赛道有望开启,邢萌,证券日报,2023-02-15,报纸,0,104,最近，席卷全球的ChatGPT热潮引起地方政府的重视，北京市率先表态“支持头部企业打造对标ChatGPT的大模型”。 2月13日，北京市经济和信息化局发布的《2022年北京人工智能产业发展白皮书》提出，2023年要全面夯实人工智能产业发展底座。支持头部企业打造对标ChatGPT的大模型......,人工智能; 产业发展;
越发“善解人意”的AI，暗藏哪些伦理风险,储舒婷,文汇报,2023-02-15,报纸,0,385,眼下，风头正劲的人工智能（AI）ChatGPT不仅冲击着全球教育界，引发学术欺诈等问题，而且最近也在美国被发现用于网络犯罪。随着这类AI技术普及、并落地更多应用场景，它作为全新的工具表现出了一定的生产力，但硬币的另一面是它潜在的破坏力。 当越发“善解人意”的AI深度融......,人工智能系统; 伦理风险; 伦理规则;
ChatGPT会对建设行业带来怎样的影响？,姜兴贵,广东建设报,2023-02-14,报纸,0,231,广东建设报讯 记者姜兴贵报道：2个月，用户破1亿，当下热度最高的互联网产品——ChatGPT，从2022年底至今，以前所未有的速度刷新着互联网产品的纪录。 ChatGPT是一款人工智能聊天机器人程序，由人工智能研究实验室OpenAI于去年11月底发布。不同于传统聊天机器人，ChatGPT能......,绿色建筑; 建筑业; ChatGPT; 建筑行业; 租赁市场; 人工智能技术; 建筑设计; 房地产;
ChatGPT“把脉”人工智能产业，为中国AI点赞,俞陶然,解放日报,2023-02-14,报纸,0,403,ChatGPT引起社会各界关注。这个由美国企业OpenAI开发的自然语言处理系统，能用英文、中文与用户“丝滑”地聊天，还能完成撰写论文、解答试题、创作诗歌、写程序代码等各种文字符号类任务。 从科技、产业和伦理角度，如何看待这类人工智能产品？记者“采访”了ChatGPT，通过......,人工智能系统; 自我意识; ChatGPT; 自然语言处理; 人工智能领域; 程序员;
ChatGPT狂飙 国产版能否跟上？,丁亚菲,河南商报,2023-02-14,报纸,0,72,5年前的智博会上，百度创始人李彦宏在演讲中谈到外界对人工智能存在的三大误区：其一是认为人工智能就应该长得像人，其二认为人工智能的目标是学习像人类一样思考，其三是人工智能会对人类形成威胁。 5年过去，随着ChatGPT成为科创圈顶流，一场人工智能所带来的新生产力革命......,互联网公司; ChatGPT; 人工智能; 智能手机;
高校、中学……ChatGPT“侵入”校园 与教育界关系是敌是友，应如何对待？,郑雨航,每日经济新闻,2023-02-14,报纸,1,1394,人工智能聊天工具ChatGPT的功能正在被人们充分挖掘，学生是最早开始使用这一工具的群体之一。 2月9日，《每日经济新闻》刊发的独家报道——《调查｜国内高校已有学生用ChatGPT写论文，“杰作”快赶上老师了!“AI作弊”怎么防？》在微博上引起了网友的普遍关注和热烈讨论。截......,教育界; 每日经济新闻; ChatGPT;
ChatGPT背后的法律风险,钱颜,中国贸易报,2023-02-14,报纸,0,884,编写代码、生成图像、完成论文、参加考试……最近，人工智能聊天机器人 ChatGPT风靡全网。凭借高超的数据搜集和数据整理输出能力，ChatGPT迅速吸引了百万用户注册使用，掀起了人工智能发展应用的高潮。与此同时，随着该软件不断开辟大量应用场景，也带来了著作权、隐私安全、......,法律风险; 著作权; 独创性; ChatGPT; 人工智能;
云从科技如何应对ChatGPT：“我们看到了原本被忽视的技术方向”,王镜茹,证券日报,2023-02-14,报纸,0,159,预约云从科技高管杨桦的采访，并不容易。从上周二的第一次预约未果，到改期至上周五下午下班后的五点半，后因一场会议的临时取消，又提前到当日下午四点。 “忙，非常忙，原本我不想接受这个采访。”杨桦在电话中语速极快，“我的确没有时间，近期有很多讨论会，现阶段需要......,技术团队; ChatGPT; 计算机视觉; 人工智能技术; 投资者; 如何应对; 技术方向;
私募如何玩转ChatGPT,陈植,21世纪经济报道,2023-02-14,报纸,0,133,ChatGPT迅速崛起，正让私募基金看到投研能力的新提升空间。 “对量化私募基金而言，其投研能力的高低，很大程度取决于三大因素，一是数据能力，如今越来越多行业头部量化私募基金拥有数百TB的数据，二是算法能力，包括深度学习、文本挖掘等算法能力的持续升级；三是交易能力......,私募基金; 投资者; 分析师; ChatGPT; 投资策略;
ChatGPT来了，会展的一个新助手？,兰馨,中国贸易报,2023-02-14,报纸,0,123,编者按：ChatGPT在全球持续升温。它简单易用、便于操作，令会展业心动的是，ChatGPT上线两个月，月活客户突破一亿，成为史上用户增长最快的应用。会展业一路走来，经历了互联网平台、移动互联网平台的内容生产模式，经历了PGC（专家生产内容）、UGC（用户生产内容），现在到......,从业人员; 会展活动; ChatGPT; 参展商; 会展行业; 会展业; 人工智能;
ChatGPT：云厂商的“流量密码”？,宋婧,中国电子报,2023-02-14,报纸,0,32,微软豪掷100亿美元投资OpenAI，将ChatGPT捧上“神台”后，谷歌紧急推出同类竞品Bard，与其展开直接竞争。2月7日，微软又推出了由OpenAI提供技术支持的新版搜索引擎必应（Bing）和Edge浏览器，令其股价一夜飙涨。2月8日，谷歌Bard却因答题错误导致股价大跌，市值瞬间蒸发千亿......,ChatGPT;
谷歌答错一道题损失万亿市值 ChatGPT跟随者难题多多,杜恒峰,每日经济新闻,2023-02-14,报纸,0,117,ChatGPT的热度一浪高过一浪。在硅谷，微软向谷歌发起了全面进攻，整合了ChatGPT功能的必应搜索，在谷歌一度宽阔到不见边际的护城河上打开了一道缺口。在舆论场上，比尔·盖茨，微软CEO纳德拉，还有Open AI创始人山姆·阿尔特曼，悉数为ChatGPT站台，力陈现有搜索方式有多陈旧......,ChatGPT;
已有技术搭配大模型 让ChatGPT成聊天机器人“顶流”,裴宸纬,科技日报,2023-02-14,报纸,1,339,“写一首诗，赞美诗人李白。”“诗人李白，吟诵仙女长夜。万千情思，尽在深沉诗中……”人类写一首诗，可能需要构思良久才能写出，但有一位“作者”却下笔如有神——只用几秒就能成诗，它就是ChatGPT，一款最近火爆全网的聊天机器人。 如果你认为这款聊天机器人的能力仅限于......,聊天机器人; 大模型; ChatGPT; 人工智能;
ChatGPT，变革与风险,彭茜; 黄堃,新华每日电讯,2023-02-14,报纸,2,1083,新华社北京2月13日电（记者彭茜、黄堃）美国人工智能公司OpenAI的大语言模型ChatGPT在推出约两个月后，1月已达到1亿月活跃用户，成为历史上增长最快的消费者应用程序。相关专家预计，ChatGPT不仅是新一代聊天机器人的突破，也将为信息产业带来巨大变革，但由此带来的学术造假......,人工智能领域; ChatGPT; 语言模型; 聊天机器人; 黄铁军; 科技竞赛;
ChatGPT已能通过高难度考试 未来教育走向何方？,钱童心,第一财经日报,2023-02-14,报纸,0,656,过去几周，全球科技领域又热闹起来。聊天机器人ChatGPT引爆了人工智能的“iPhone时刻”。虽然它还不够成熟，但足以引起各行各业的重视，迎接一场全新的技术革新。 已经对此技术表达担忧的是全球高校的校长和讲师。他们认为，人工智能技术的发展正在冲击现行的教育体系。Chat......,教育走向; 第一财经; ChatGPT; 人工智能; 高难度;
“创作”有著作权吗？律师详解ChatGPT焦点问题,文巧; 蔡鼎; 郑雨航,每日经济新闻,2023-02-14,报纸,0,684,ChatGPT大热，不少人已经用它来写作业、写论文、写演讲稿……ChatGPT快速高效的内容创作能力也让不少人惊呼，内容创作是不是要被AI取代了？ 然而，乐此不疲地使用这项新技术生成内容的同时，我们应该思考一个问题：ChatGPT生成的内容是否有著作权？其“创作”的版权又该归谁......,著作权; ChatGPT; 首席合伙人; 焦点问题; 律师事务所;
ChatGPT取代医生？目标：辅助而非代替,侍佳妮,解放日报,2023-02-14,报纸,0,385,人工智能系统ChatGPT大火，不少领域的从业人员都开始担心失业，这把火也烧到了医疗领域。据报道，ChatGPT在美国执业医师资格考试中取得合格或接近合格的成绩。 上海市第十人民医院老年医学科主任彭沪就一些常见症状问询了ChatGPT，他认为ChatGPT给出的指导性意见和诊断比较......,人工智能; ChatGPT; 医疗领域;
ChatGPT火了 英伟达笑了,张心怡,中国电子报,2023-02-14,报纸,0,69,英伟达又“赚麻了”。1月3日——美股第一个交易日，英伟达的收盘价为143美元，一个月后的2月3日，英伟达股票的收盘价已经来到211美元，一个月涨了47%。华尔街分析师预计，英伟达在1月份的股价表现预计将为其创始人黄仁勋增加51亿美元的个人资产。半导体企业股价的起起伏伏本......,图形处理器; 高性能计算; ChatGPT; 黄仁勋; GPU; 手机领域; 游戏市场; 《中国电子报》;
ChatGPT题材公司被调研机构踏破门槛,许盈,证券时报,2023-02-14,报纸,0,55,春节过后，金融机构又恢复了繁忙的调研节奏，“忙着出差”成了不少券商分析师近期工作状态的真实写照。 Wind数据显示，进入兔年，券商共调研了426家上市公司，有22家公司接受超过20家券商扎堆调研。其中，计算机、医药生物、电子行业、机械设备是近期券商最为关注的行业，Ch......,调研机构; ChatGPT;
ChatGPT来了 AI企业如何应对,贾骥业; 王林,中国青年报,2023-02-14,报纸,0,275,学习或挑战ChatGPT的“正确姿势”，或许还是在更基础、更底层的原始创新中寻找力量。一些中国企业在芯片、操作系统、AI大模型等方面持续投入，并且有所产出，ChatGPT的出现，也是中国AI企业加速奔跑，迎来新一轮发展的契机。 最近，AI（人工智能）圈一股以“ChatGPT”为核心......,人工智能; ChatGPT; 如何应对;
创意写作里，ChatGPT“抢”不走的是什么,许旸,文汇报,2023-02-14,报纸,0,506,“请用女人、猫咪、咖啡馆、巴黎等词，模仿海明威写一段文字。” ——接到这个指令后，ChatGPT迅速拟出一篇《巴黎的作家，咖啡和猫》，从开头“她坐在巴黎的咖啡馆里，身旁是一只猫咪正在打盹”，到中间段落“她想念从前那个热爱生活的她，她不知道自己该怎么办。她觉得猫咪......,创意写作; 人工智能; ChatGPT;
ChatGPT给传统搜索引擎带来巨大挑战,吕红星,中国经济时报,2023-02-14,报纸,0,416,近一段时间以来，全网对AI聊天机器人程序ChatGPT的讨论异常火爆。数据显示，上线仅2个月，ChatGPT月活用户接近1亿，这是互联网领域发展20年来，增长最快的消费类应用。一组数据显示，实现注册用户100万，奈飞用了3.5年，Facebook用了10个月，但ChatGPT，只用了5天。 Chat GP......,ChatGPT; GPT;
中国版ChatGPT 跟风还是创新？,齐旭,中国电子报,2023-02-14,报纸,0,127,面对全球爆红的ChatGPT，百度闪电应战。2月7日，百度官宣将在今年3月推出类ChatGPT项目——“文心一言”。一天后，百度CEO李彦宏将“引领搜索体验的代际变革”列为2023年第一季度OKR关键任务。 ChatGPT成为火爆全球的国民级应用后，谁能率先推出中国版的ChatGPT，成为业界关......,百度搜索; 李彦宏; 《中国电子报》; 智能云; 人工智能; 对话式; 第一季度; ChatGPT;
找准切入点 加速AI落地,洪恒飞; 江耘,科技日报,2023-02-14,报纸,0,64,知识面覆盖相当广泛，回答问题不再机械生硬，还是个能写文案、编代码、做表格的“多面手”……聊天机器人ChatGPT连日来热度不减，在替代人工等方面展现出惊人的潜力，也引发了关于人工智能落地应用的新一轮思考。 近日，以“加快AI落地应用，解放生产力，破解人才短缺难题”......,鲍虎军; 机器人; 人工智能; 切入点;
ChatGPT爆火后关于科技伦理及学术伦理的冷思考,令小雄; 王鼎民; 袁健,新疆师范大学学报(哲学社会科学版),2023-02-13 12:23,期刊,0,9761,ChatGPT以通用人工智能的高科技姿态横空问世后，赢得业界青睐及全球热议。随之关于人工智能的伦理考量与忧虑在业界引发广泛关注。ChatGPT“更像人类一样说话”让具有深度学习力的强人工智能语言模型在科技史上成为一座里程碑。文本从科技伦理及学术伦理视角出发，在实证研究视域中考察ChatGPT的思考力与回答力，并对其语言能力、语言风格、论证效力及思想深度作出特征性分析与描述，旨在对其进行伦理考量。文本旨在客观考证ChatGPT是否具有道德伦理偏差偏见及其引发的科技伦理与学术伦理问题，厘清其中的技术机制与伦理成因，从全面性、可靠性、严谨性、深刻性、原创性等五个方面对ChatGPT的学术伦理要素进行分析，并从内部规训与外部规约两大维度对道德判断、数据泄漏、考试作弊与学术抄袭、作者署名权之争等问题提供应对之策。,ChatGPT; 大语言模型; 通用人工智能; 科技伦理; 学术伦理;
ChatGPT写研报像模像样 取代“金融民工”道阻且长,王蕊,证券时报,2023-02-13,报纸,0,231,正如AlphaGo因战胜围棋世界冠军而一举成名，ChatGPT近日也因为一篇券商研报火到出圈。在专业人士眼中，ChatGPT核心竞争力在于理解人类提问的能力特别优秀，且具备一定的思维链能力。换言之，ChatGPT的表现比以往任何AI模型都更加像人。 突如其来的巨大惊喜，再度激发了人们......,ChatGPT;
ChatGPT，烧光了40亿？,杨沙沙,环球时报,2023-02-13,报纸,0,104,美国初创公司OpenAI推出的人工智能（AI）聊天机器人模型ChatGPT，首先引发了教育界担忧。调查显示，89%的美国大学生正在用ChatGPT来完成作业，许多学校已宣布禁止使用ChatGPT和其他人工智能工具来完成学业。《AIGC：智能创作时代》一书作者杜雨近日接受《环球时报》记者专访......,初创公司; ChatGPT; 人工智能;
科技企业竞跑ChatGPT赛道 多领域智慧应用可期,郭倩; 袁小康,经济参考报,2023-02-13,报纸,0,115,近期，人工智能研究公司OpenAI推出的ChatGPT聊天机器人软件掀起热潮，国内已有百度、京东、科大讯飞等多家公司宣布进入此赛道，中国版ChatGPT有望于3月份与公众见面。 接受《经济参考报》采访的多位业内人士表示，ChatGPT代表了人工智能向更加智能、更加通用方向发展的趋势......,ChatGPT; 人工智能; 自然语言处理; 语言模型; 科大讯飞;
名企争相入局ChatGPT,涂竞玉,深圳商报,2023-02-13,报纸,0,65,ChatGPT引发的热潮还在继续。基于中国目前还没有可媲美的类似应用，多家互联网巨头作出回应，纷纷下场“秀肌肉”。百度宣布将推出聊天机器人“文心一言”，三六零计划将尽快推出类ChatGPT技术的demo版产品，阿里巴巴、京东、网易有道、腾讯、科大讯飞也陆续表态启动相关布局......,阿里巴巴; ChatGPT; 不确定性; 科大讯飞; 产业协同; 人工智能;
ChatGPT大火 你会担心它取代你吗,张欢,中国信息化周报,2023-02-13,报纸,0,107,"这两天在社交平台上讨论得最火的莫过于ChatGPT。其强大的文字处理和人机交互功能使其一夜爆火,甚至开始令各行各业的佼佼者担心自己的职业是否将被替代。 ChatGPT到底是什么?ChatGPT,全名为“生成型预训练语言转换器”(Generative Pre-trained Transformer)是由OpenAI实验室......",测试者; ChatGPT;
布局“类ChatGPT”需接地气,朱炜琳,四川日报,2023-02-13,报纸,0,88,近期，新型人工智能聊天机器人模型ChatGPT爆火，在上线两个月后用户数破亿，成为史上增长最快的消费者应用。随即，ChatGPT 开始了商业化模式探索，诸多大厂高调入局。 ChatGPT是一款AI驱动的自然语言处理工具，它可以通过学习既有文本、图像、视频、文件等输出新的内容，以......,人工智能; 接地气; ChatGPT;
ChatGPT商标遭密集抢注,李耿光,深圳商报,2023-02-13,报纸,0,89,【深圳商报讯】（记者 李耿光）聊天机器人ChatGPT火爆全球，激发全球AI浪潮，在科技圈和资本市场备受关注和热议，其强大的磁吸力也在向其他领域不断扩散。 值得注意的是，近期国内外抢注ChatGPT商标的现象密集出现，同时，利用ChatGPT蹭热点的“投机”行为层出不穷，并衍生......,商标申请; 国际分类; 公众号; ChatGPT;
ChatGPT全球爆火 谈“颠覆”或许还早了点,王鑫,成都日报,2023-02-13,报纸,0,73,春节之后全球最热门的话题是什么？答案非ChatGPT莫属。在过去一个多星期内，微博、抖音、朋友圈内几乎随处充斥着ChatGPT的话题；在A股市场，ChatGPT也成为最热门的板块，相关概念股股价“一飞冲天”；在相关行业，包括百度在内的多家AI企业正加速推出自己的“类ChatGPT”产品......,人工智能; ChatGPT; 语言模型; 阿里巴巴; 用户数; 人民币; 颠覆性;
ChatGPT:是“金矿”还是“天坑”？,段大卫,北京科技报,2023-02-13,报纸,0,13,"会写诗歌,编代码,能创作剧本,还可以帮你写论文……似乎在一夜之间,周围不少人都在讨论一款名为ChatGPT的人工智能聊天程序。比起聊天机器人前辈们害怕“言多必失”,ChatGPT自信满满,它总能实现人类的各种诉求,并且表现欲十足。 从“人工智障”到“人工智能”,ChatGPT虽有时一......",聊天机器人; ChatGPT; 人工智能; 合著者;
ChatGPT概念“狂飙”,王哲希,国际金融报,2023-02-13,报纸,0,89,近期，科幻电影《流浪地球2》中展示的各类高科技设备赚足了眼球，尤其是人工智能机器人MOSS更是在网上引发热议。 而在现实里，去年底由美国人工智能实验室（OpenAI）推出的聊天机器人程序ChatGPT持续火爆了两个多月。 当地时间2月7日，微软方面表示，将推出全新的由AI驱动......,机器人; ChatGPT; 初创公司; 投资者; 人工智能; 概念股; 语言模型;
ChatGPT概念股成色几何？,罗辑,中国经营报,2023-02-13,报纸,0,66,近期，资本市场的目光都集中到了一个新出现的概念上——ChatGPT（聊天机器人模型）。作为海外市场出现的一款现象级人工智能应用，ChatGPT在语义理解和内容生成方面的突破性表现，直接点燃了资本市场的“热情”。 自1月30日A股ChatGPT概念相关多只个股跳空高开、板块行情爆发......,概念股; 自然语言处理; ChatGPT; 板块指数; 概念炒作;
ChatGPT火爆全球 人工智能主题基金乘势“狂飙”,郭洁,证券时报,2023-02-13,报纸,0,106,本月市场各大指数呈现横盘震荡走势，上证指数月内上涨0.15%，深证成指下跌0.2%，科创50指数上涨1%，沪深两市累计成交7.27万亿元。 动漫游戏主题基金表现最靓丽 剔除今年新成立的基金，2月以来基金（仅统计A类份额，下同）平均收益率为-0.07%，75只基金取得5%以上收益。 2......,概念股; ETF; ChatGPT; 人工智能;
ChatGPT让保险代理人饭碗不保？,罗葛妹,国际金融报,2023-02-13,报纸,0,82,ChatGPT等AI工具可能会替代保险代理人的一部分工作，但是不大可能完全取代保险代理人或保险经纪人。相反，ChatGPT更应该为代理人所用，辅助其更高效地开展业务。 写文章、写代码、写方案……突然间，由人工智能实验室OpenAI发布的对话式大型语言模型ChatGPT在各大中外媒体平......,保险代理人; ChatGPT; 保险经纪人; 保险营销;
ChatGPT火爆背后有何法律风险？,韩丹东; 王意天,法治日报,2023-02-13,报纸,0,1020,调查动机 最近，由美国人工智能研究室OpenAI开发的全新“聊天机器人”ChatGPT火了。作为一款人工智能语言模型，它不仅能和人展开互动，还可以写文章、制定方案、创作诗歌，甚至编写代码、检查漏洞样样精通，上线仅两个月全球活跃用户破亿。 对此，有人直呼“太好用了，你要......,人工智能; 法律风险; ChatGPT;
赵依：在ChatGPT里发现“川观者”新解,成博; 边钰; 李婷,四川日报,2023-02-13,报纸,0,46,作为出生成长在四川的青年评论家，又回到四川来领家乡的文学奖，我感到很开心。今天，我一直在思考什么是“川观”。对我来说，我不仅是在看四川，也在被四川看，有家乡对我的深情热爱，也有我对这片土地的热爱。 那回到主题，看的东西是什么？我们如孔子坐在川上看，像杜甫......,青年评论家; ChatGPT;
ChatGPT火爆出圈，会抢谁的饭碗,郑新钰,中国城市报,2023-02-13,报纸,0,150,这几天在科技圈，没有比ChatGPT更火爆的关键词了。 据了解，ChatGPT是由OpenAI（在美国成立的人工智能研究公司）开发的一种全新聊天机器人模型，不仅上知天文、下知地理，而且能写文章能做题，甚至能给予情感关怀。 聊天机器人众多，为什么偏偏ChatGPT出圈？其会是昙花一现......,人工智能; ChatGPT; 百度搜索; 聊天机器人; 李世石;
ChatGPT风暴,柳川; 陈锋,华夏时报,2023-02-13,报纸,0,63,"“风浪越大鱼越贵!”这是最近热播剧《狂飙》里的一句经典台词。这句话也同样适用于目前处在风口浪尖的“ChatGPT”概念股。 2022年11月30日,美国OpenAI公司上线了最新版本的人工智能聊天机器人软件——ChatGPT。随后这一科技带来的破坏式创新,迅速在网上卷起滔天巨浪,也为疫......",ChatGPT; 生成式; 侵权作品;
ChatGPT接受本报记者采访,周秭沫,国际金融报,2023-02-13,报纸,0,54,即使在科技已经无比发达的今天，仍会有新兴技术让我们惊叹，最近引发全球关注的ChatGPT（Chat Generative Pre-trained Transformer）便是如此。近日，《国际金融报》记者亲身体验了这一爆火的人工智能技术。 眼下，ChatGPT不仅是一项技术，也正在成为一笔大生意。 微软已承......,人类语言; 记者采访; ChatGPT; 程序员; 通胀周期; 人工智能; 美联储; 货币政策; 西奥多; 数学题; 年轻人;
通信业如何着力ChatGPT？,胡媛,通信产业报,2023-02-13,报纸,0,61,"一款“杀手级”应用浮出水面。2023年初,在通信产业大会暨第十七届通信技术年会上,《通信产业报》全媒体发布的2023通信产业十大技术趋势中,AIGC被产业界15位专家联合提名发布。刚刚过去一个月有余,AIGC的重要落地应用ChatGPT就火遍全球,引起了业界广泛关注。 那么,ChatGPT是......",通信业; 通信产业; 基础模型; 杀手级; 人工智能领域; 机器人; 全媒体记者; ChatGPT;
ChatGPT火爆全球 AI聊天机器人颠覆互联网,黎坤; 张书琛; 张毅,电脑报,2023-02-13,报纸,0,0,哪怕是AI从业者都没料到的行业的春天会来得这么快。 踩在巨人肩膀上的人工智能对话机器人ChatGPT自公开以来就成了绝对破圈的热点：上线短短两月已获1亿月度活跃用户，成为史上增长最快的面向消费者应用。和前辈微软小冰、苹果Siri不同，ChatGPT的智能程度超乎想象：不仅可以......,聊天机器人; 人工智能技术; 互联网内容; 视频平台; 自然语言处理; 数字虚拟人; ChatGPT;
ChatGPT火爆全球 AI聊天机器人颠覆互联网,黎坤;张书琛;张毅,电脑报,2023-02-13,报纸,0,50,哪怕是AI从业者都没料到的行业的春天会来得这么快。 踩在巨人肩膀上的人工智能对话机器人ChatGPT自公开以来就成了绝对破圈的热点：上线短短两月已获1亿月度活跃用户，成为史上增长最快的面向消费者应用。和前辈微软小冰、苹果Siri不同，ChatGPT的智能程度超乎想象：不仅可以......,聊天机器人; 人工智能技术; 自然语言处理; 数字虚拟人; ChatGPT; 互联网内容; 汉王科技; 商业模式;
ChatGPT+教育热背后：数字化转型落地进行时,黎竹; 刘旺,中国经营报,2023-02-13,报纸,0,1327,经历了几周的持续发酵，ChatGPT成为了开年最火热的概念，作为人工智能技术驱动的自然语言处理工具，其运用到数字化教育场景中的观点颇受关注。 2022年初，“教育数字化战略行动”一词出现在教育部文件中，发出了我国教育数字化转型动员令。2023年2月9日教育部国际合作与交流......,机器人应用; ChatGPT; 服务机器人; 科大讯飞; 人工智能技术; 数字化转型; 自然语言处理; 智能领域; 教育机器人; 益智玩具; 进行时;
