题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
“生成性人工智能”与法律：以ChatGPT为例 网络首发,於兴中; 郑戈; 丁晓东,中国法律评论,2023-03-21 17:32,期刊,0,2642,ChatGPT是一种自然语言处理机器学习模型，是一种人工智能。它使用第三代生成性预训练变换模型(GPT-3)来生成类似人类撰写的文本，从简单的聊天对话到编写软件代码、生成文案和论文。ChatGPT采用基于人类反馈的强化学习(RLHF)优化了在与真人对话时充分考虑上下文和语境的能力，在很多时候可以以假乱真，让使用者觉得是在跟真人对话。由于其性能远超过去的所有聊天软件和语音助手，所以自2022年11月公测之后，引发了全球的广泛关注，已经成为一种现象级的应用。目前，各大网络平台、尤其是搜索引擎，都将ChatGPT或类似的大型语言模型（LLM）作为全力研发的重点，比如谷歌（Google）和必应（Bing）已经开始着手将大型语言模型内嵌于搜索引擎之中，使搜索变得更加智能化、互动化和语境化，这必将给互联网生态带来新一轮革命性的冲击。鉴于此，《中国法律评论》特邀澳门大学法学院於兴中教授、上海交通大学凯原法学院郑戈教授和中国人民大学法学院丁晓东教授，从法律角度深入讨论如何应对ChatGPT带来的挑战，包括其对法律职业的冲击，对法律思维的替代，在法律场景的应用，对知识产权和创新的保护，对平等问题和文化多样性问题的影响，以及对算法歧视的应对，等等。希望法律界、科技界和产业界共同努力，构建一个打破界别、突破知识领域的共同体，引导人工智能向有利于人类福祉的方向发展。,无
人工智能助推教育变革的现实图景——教师对ChatGPT的应对策略分析 网络首发,陈增照; 石雅文; 王梦珂,广西师范大学学报(哲学社会科学版),2023-03-21 17:16,期刊,0,3065,随着信息技术的飞速发展，人工智能在赋能教育变革中展现了巨大的活力，2022年11月，人工智能产品ChatGPT的发布引发了关注的浪潮，尤其在教育领域引起了诸多学者的热议。ChatGPT作为一种语言处理工具，不仅可以回答用户的问题，还可以完成用户设定的某些任务，甚至还可以持续实现任务的优化。ChatGPT具有强大功能的同时，也伴随着亟需改进的短板：回答问题的准确性不足，数据污染问题，伦理与安全问题和知识剽窃风险。在助推学校教育变革过程中应用ChatGPT既存在机遇，也有挑战；ChatGPT的出现给予了教师反思人师存在价值的机遇，对教师提出了更高的要求。,ChatGPT; 人工智能; 教师应用; 教育变革;
ChatGPT给语言大模型带来的启示和多模态大模型新的发展思路 网络首发,赵朝阳; 朱贵波; 王金桥,数据分析与知识发现,2023-03-21 15:36,期刊,0,1785,【目的】 剖析ChatGPT的基础技术原理，探讨其对大语言模型发展产生的影响，以及对多模态大模型发展思路产生的影响。【方法】 通过分析ChatGPT的发展过程和技术原理，探讨指令微调、数据采集与标注、基于人类反馈的强化学习等模型构建方法对大语言模型产生的影响。分析当前多模态大模型构建过程中遇到的关键科学问题，并借鉴ChatGPT的技术方案，探讨多模态大模型未来的发展发展思路。【结论】 ChatGPT为预训练大模型向下游任务的发展提供了良好的参考技术路径，未来的多模态大模型构建以及下游任务实现过程中，可以充分利用高质量的指令微调等技术来显著提升多模态大模型的下游任务性能。,语言大模型; 预训练大模型; 多模态预训练模型; ChatGPT;
ChatGPT的发展对情报信息机构工作的影响及建议 网络首发,尹克寒,图书馆理论与实践,2023-03-21 11:36,期刊,0,1462,人工智能研究实验室OpenAI推出的ChatGPT，激发了全球人工智能对话系统的发展活力。ChatGPT通过自动和人工的方式抓取数据语料，并采用深度学习的算法和理解人类交流中所运用的语法规则，生成符合人类逻辑的对话结果，这将对情报信息工作产生深远影响。文章在系统梳理ChatGPT的发展历程上，以案例测试的方式分析了ChatGPT在ATT&CK情报信息处理工作中的影响效能，总结了ChatGPT在情报信息处理中的不足，进而对AI时代下的情报信息机构的发展提出了相应的建议。,ChatGPT; 情报信息; 人工智能; 机器学习; AI时代;
ChatGPT，颠覆刚刚开始？,于靖园,小康,2023-03-21,期刊,0,165,<正>大洋彼岸的振翅，掀起了全球的AI巨浪。ChatGPT的付费使用人数剧增，验证了其巨大商业价值和科研价值。它的出圈，可能意味着一个人工智能大规模商业化时代的到来。“这篇文章的中心思想是什么?”“我们需要招聘公关人才，有没有推荐?”“今年房价预判怎样，能买房吗?”……“问ChatGPT吧！”如今，人们发现，无论什么人问什么样的问题，几乎都可以从ChatGPT找到答案。这一串英文字母，仿佛在一瞬间就火爆了全世界。,无
ChatGPT引爆跨境电商行业 “用三秒干一天的活”,陈杨园,第一财经日报,2023-03-21,报纸,0,456,一些跨境电商卖家将 “跨境电商神器”的殊荣给到了横空出世的ChatGPT。 此前，OpenAI最新发布的版本中，GPT-4具备了识图能力，文字输入限制提升到了2.5万字，GPT-4的回答准确性显著提升，其对于英语以外的语种支持也大大优化。 而在行业为技术的快速更迭兴奋时，对一些跨境......,跨境电商; ChatGPT;
积极应对ChatGPT带来的意义危机,张卫,中国社会科学报,2023-03-21,报纸,0,604,《庄子·天地》篇中描述了一个“抱瓮灌园”的寓言故事，一位“为圃者”不辞辛苦“凿隧而入井，抱瓮而出灌”，当子贡告诉他有一种先进的取水装置“桔槔”时，他却以“无非不知，羞而不为也”的理由加以拒绝。在不少人眼中，这位为圃者”好像是一个迂腐之人，但我们不妨把对话......,意义危机; ChatGPT; 抱瓮灌园; 演绎法; 意义空间; 积极应对; 人工智能;
ChatGPT：多维思考与审慎应用,李帅,中国社会科学报,2023-03-21,报纸,0,420,ChatGPT问世后不久，一度成为文化和科技领域的轰动事件，在社会上引发了广泛讨论。该系统能够基于书面提示自动创建文本，受到很多使用者的欢迎。国内外科技企业也争相效仿，纷纷推出类似的人工智能系统。但是，像ChatGPT这样的生成性人工智能系统，在社会层面以及学术界产生......,人工智能系统; 生成性; 多维思考; 语言模型; ChatGPT; 人类语言;
ChatGPT带来的法律挑战,刘彦华,小康,2023-03-21,期刊,0,269,<正>ChatGPT对我们的法律体系规则、权利保障以及司法救济等提出了一系列的挑战，可以说，挑战无处不在。科技创新下不断涌现的新技术、新业态、新模式，一直在对现有法律制度提出新的挑战。近期爆火的ChatGPT究竟带来了哪些法律挑战?我们应该如何应对呢?带着一系列问题，《小康》杂志、中国小康网记者对北京大成律师事务所高级合伙人钱卫清、杭州溪塔科技有限公司副总裁钱靖进行了采访。,无
ChatGPT国产化大战打响,孙媛媛,小康,2023-03-21,期刊,0,67,<正>移动互联网时代里，掘到最多黄金的企业，并不是打造了底层操作系统的安卓，而是抖音、微信等在安卓系统上打造的应用。大语言模型的浪潮里，ChatGPT与文心一言也会催生出许多的创业和投资机会，这可能是一个更有潜力的市场。自ChatGPT火出圈以来，国内科技圈开始频频发力，多家科技和互联网公司纷纷表示将开发中国本土化的ChatGPT。标志性事件是今年2月，王慧文发出“英雄帖”，宣布带资组队，打造中国的OpenAI。同时，他透露，成立“光年之外”，个人出资5000万美元，估值2亿美元，,无
ChatGPT背后的数据标注产业链,孙媛媛,小康,2023-03-21,期刊,0,83,<正>数据决定了AI落地程度，基础数据服务是商业化过程中重要的一环。制作于公元前196年的罗塞塔石碑（Rosetta Stone），刻有古埃及国王托勒密五世登基的诏书。石碑上用古希腊文、古埃及象形文以及当时埃及平民使用的通俗体文字刻了同样的内容，这让考古学家解读出失传千余年的埃及象形文的意义与结构，找到读懂古埃及的密码。,无
ChatGPT革命,,小康,2023-03-21,期刊,0,144,<正>上线两个月，拿下全球1亿用户，人工智能聊天机器人ChatGPT超越TikTok（抖音海外版），成为了史上用户增长速度最快的消费级应用程序。不到4个月时间，ChatGPT升级版又来了。当地时间3月14日，OpenAI正式推出了其最新作品GPT-4，不仅可以读图、考高分，还比之前的产品更具创造性和协作性，可以更准确地解决问题。这股人工智能旋风，也从大洋彼岸吹向了国内。文案宣传、智能营销、智能风控、代码编写……近期，,无
ChatGPT：学校教育的朋友？还是敌人？ 网络首发,焦建利,现代教育技术,2023-03-20 13:04,期刊,0,4888,作为生成性人工智能的代表，ChatGPT火遍全网，也引发了全球各级各类学校教育工作的高度关注，它到底是学校教育的朋友，还是敌人？文章在简要介绍ChatGPT及其教育意义的基础上，将ChatGPT置于教育科技的百年历史中加以审视，从技术哲学的视角，分别剖析了ChatGPT作为学校教育的“朋友”的创新应用和作为“敌人”的“威胁与隐忧”，最后给出了科学合理、合乎学术规范地使用ChatGPT的意见和建议，期望对一线教育工作者科学合理、合乎规范地驾驭生成性人工智能提供借鉴和具体可操作的参考。,ChatGPT; 人工智能; 大型语言模型; 教育科技;
类ChatGPT人工智能技术嵌入数字政府治理：价值、风险及其防控 网络首发,张夏恒,电子政务,2023-03-20 10:58,期刊,0,2183,瞬间爆火的ChatGPT受到社会各界高度关注，具有嵌入数字政府治理的诸多可能。类ChatGPT人工智能技术嵌入数字政府治理体现出极高的价值，能够有效控制数字政府规模、助力数字政府治理决策、提升数字政府治理效率、降低数字政府治理成本、推动数字政府治理精细化、强化数字政府监管，这充分证明类ChatGPT有必要嵌入数字政府治理领域。但是类ChatGPT同样给数字政府治理带来诸多风险，会加剧数字政府治理的技术风险、引发数字政府治理的安全风险、冲击数字政府治理的行政伦理、带来数字政府治理的新问题、扩大数字政府治理的人才瓶颈。建议坚持包容审慎原则来看待ChatGPT，并应从管理机制、安全保障体系、自有技术与人才资源等方面入手，采用一系列举措来防范类ChatGPT嵌入数字政府治理的诸多风险，以更好地发挥类ChatGPT对数字政府治理的赋能效用。,ChatGPT; 数字政府; 数字治理; 人工智能;
ChatGPT本质分析及其对教育的影响,李志民,中国教育信息化,2023-03-20,期刊,0,821,ChatGPT作为人工智能技术驱动的信息获取新工具，功能远远超过以往的任何检索搜索工具。它的出现是人工智能发展过程中的标志性成果，也为人工智能教育研究提供了新的视角。通过观察研究、文献研究等方法，提出互联网是信息技术前所未有的变革，是人类在改造自然中的一次新的飞跃，必将推动人类文明迈上新台阶；ChatGPT是在互联网承载基础上的人工智能开发，无论是大数据收集训练，还是大算力运行，都离不开互联网；ChatGPT会对包括咨询在内的一些行业产生影响，但目前不会取代任何职业。基于以上分析提出：ChatGPT对教育的影响主要在高等教育阶段，可以提高学习和研究效率，也可能影响教育评估和评价，还会推动教育向提高学术创造力和思辨性思维发展；不管技术如何发展，知识依然是个人幸福和社会发展的基石，也是现代社会的核心资源；促进社会进步的关键是扩大教育机会，使更多人接受高等教育，进而推进教育高质量发展。,ChatGPT; 人工智能; 互联网; 教育数字化; 教育评估; 教育评价;
由ChatGPT引发的教育之问：可能影响与应对之策,焦建利; 陈丽; 吴伟伟,中国教育信息化,2023-03-20,期刊,0,765,人工智能作为信息技术的更高发展阶段，为教育发展与人才培养带来无限可能。ChatGPT一经推出就引发全球关注和热议。它本质上是一款人工智能驱动的新一代自然语言处理工具。ChatGPT类生成性人工智能教育应用可能对各级各类正式的和非正式的教育与学习产生极大影响；也可能会比教师更有效地提供教育内容，将教师从大量的简单劳动和重复性劳动中解放出来，释放出教师教书育人的创造性，但它不太可能取代教育中人类的因素，如人际互动和反馈、创意、创造性和想象力、情感和情商等。面对ChatGPT类生成性人工智能应用来袭，教育工作者要与时俱进，保持开放，拥抱技术变革；利用新技术进行创造性工作，践行因材施教；不应简单粗暴地禁止使用相关工具；通过创新教学设计，培养学生具备超越人工智能能力的独特技能；使用人工智能工具进行学习和执行创造性任务，提升学生技术丰富环境下的核心竞争力；高度关注人工智能向善、技术伦理、隐私保护和数字鸿沟问题。教育行政管理部门和高等院校也需要拥抱技术，拥抱变革，与时俱进；加大加快人工智能相关技术投资；纵深推进人工智能战略行动，实现数字化转型；通过机制创新，促进合作协作；关注学术诚信、道德和透明度；改造课程，并推出新课程；及时反思、不断评估和改进。,ChatGPT; 生成性人工智能应用; 自然语言处理; 大型语言模型; 未来教育; 教育变革; 教育数字化转型;
ChatGPT在档案领域应用和意义,周文欢,中国档案,2023-03-20,期刊,0,269,<正>档案数字化的出现，对档案管理提出了新的要求和挑战。在档案数字化管理的基础上，ChatGPT作为一个自然语言生成模型，可以进一步提高档案管理的智能化水平。ChatGPT模型基本原理ChatGPT是由OpenAI推出的一种人工智能模型，它基于深度学习技术，可以模拟人类自然语言处理能力，理解自然语言，生成语言模型。ChatGPT的基础架构是Transformer，使用了多头自注意力机制，可以对文本进行编码和解码，,无
ChatGPT爆火 学界、投资界、产业界如何看待,,上海质量,2023-03-20,期刊,0,76,<正>近段时间，ChatGPT以迅雷不及掩耳之势席卷网络世界。据统计，这款由美国OpenAI公司于2022年11月推出的人工智能（AI）工具上线仅4天，其用户量便到达百万级；仅两个月，就实现了活跃用户亿级，打破了由Tik Tok创造的9个月实现亿级用户注册的纪录，从而引起了各行各业的强烈关注。,无
中国版ChatGPT来了,苏洁,中国银行保险报,2023-03-20,报纸,0,186,时下要说科技圈什么技术最热门，那非ChatGPT莫属。当人工智能开发机构OpenAI宣布推出ChatGPT聊天机器人之后，3月16日，百度CEO李彦宏宣布“百度版ChatGPT”——文心一言正式发布。据介绍，百度将在所有业务中全面集成文心一言。面向消费者，文心一言嵌入百度搜索，将引领搜索......,李彦宏; 邬贺铨; ChatGPT; 人工智能;
七谈“元宇宙”:“元宇宙”肥皂泡破裂及我们对科技理性的认识——兼谈ChatGPT火爆全球,肖方晨,中国信息化,2023-03-20,期刊,0,0,<正>前面的文章我们论述了“元宇宙”是一个伪概念，进而演化成伪科学，及其产生的危害的过程。它的破灭是早晚的事儿，是必然的。其破灭的原因已经充分讨论，不再赘述。有兴趣的读者可查阅此前的系列专栏文章。最近由于ChatGPT突然火爆全球，“元宇宙”肥皂泡加速了破裂。我对“元宇宙”鼓吹者把当今时代说成是“下一代人类社会”“未来人类的新纪元”等骇人听闻的宣传一直持坚定的反对立场和批判否定态度，而对以计算机科学和其发展出的一系列技术而构成的体系充满敬意和期待，,无
“文心一言”子弹正飞,崔亮亮,通信产业报,2023-03-20,报纸,0,73,"百度是全球为数不多在“芯片-框架-模型-应用”四层进行全栈布局的人工智能公司。文心一言是百度过去多年努力的延续。 “文心一言要对标ChatGPT门槛很高,目前百度在全球互联网大厂中第一个做出来。”百度创始人、董事长兼首席执行官李彦宏在文心一言公开邀请测试时表示。 3......",语言模型; 李彦宏;
ChatGPT中文性能测评与风险应对 网络首发,张华平; 李林翰; 李春锦,数据分析与知识发现,2023-03-18 17:49,期刊,0,2037,[目的]简要介绍ChatGPT的主要技术创新，使用9个数据集在4个任务上测评ChatGPT的中文性能，分析ChatGPT潜在的风险以及中国应对策略建议。 [方法] 使用ChnSentiCorp数据集测试ChatGPT和WeLM模型，EPRSTMT数据集测试ChatGPT和ERNIE 3.0 Titan， 发现ChatGPT在情感分析任务上与国产大模型差距不大；使用LCSTS和TTNews数据集测试ChatGPT和WeLM模型，ChatGPT均优于WeLM；使用CMRC2018和DRCD数据集进行抽取式的机器阅读理解，C3数据集进行常识性的机器阅读理解，发现ERNIE 3.0 Titan在该任务中优于ChatGPT；使用WebQA和CKBQA数据集进行中文闭卷问答测试，发现ChatGPT容易产生事实性错误，与国产模型差距较大。 [结果]ChatGPT在自然语言处理的经典任务上表现较好，在情感分析上具有85%以上的准确率，在闭卷问答上出现事实性错误的概率较高。 [局限]将判别式的任务转为生成式的过程中可能引入评估分数的误差。本文仅在零样本情况下评估ChatGPT，并不清楚其在其他情况下的表现。由于后续版本的迭代更新，ChatGPT评测结果具有一定的时效性。 [结论]ChatGPT很强大但仍然存在一些缺点，研发中国化的大模型应以国家战略需求为导向，并且注意语言模型的风险和局限。,语言模型; ChatGPT; 人工智能;
ChatGPT：工于诗词格律 安知人情冷暖,泽登旺姆; 王茹懿,成都日报,2023-03-18,报纸,0,221,当意象变成数据、文采化作代码，诗歌会发生什么变化？第六届国际诗歌周此时正在成都举行，关于“ChatGPT写诗”的话题再次受到瞩目。在网络上，也不乏对此话题的讨论。近日，有网友在网络上展示了自己让ChatGPT挑战“唐诗三百首”的视频，在视频中，ChatGPT完美完成写诗任务，......,诗词格律; 人工智能; 机器人; ChatGPT; 张执浩; 语言模型; 唐诗三百首; 人情冷暖; 叶延滨;
“新一代人工智能技术ChatGPT的应用与规制”笔谈 网络首发,于文轩;马亮;王佃利;韩志明;谢新水,广西师范大学学报(哲学社会科学版),2023-03-17 08:27,期刊,0,4537,2022年11月新一代人工智能技术ChatGPT的问世，引起了全球范围的强烈关注，也引发人们对技术带来挑战的忧思。就公共管理而言，以ChatGPT为代表的人工智能技术愈发成为驱动人类社会思维方式、组织架构和运作模式发生根本性变革、全方位重塑的引领力量，为其创新路径、重塑形态、推动发展提供了新的重大机遇。ChatGPT强大的语言处理能力可以极大促进政府组织间信息流通和合作，降低政府行政成本和提升公共管理的效率和效益，为数字政府建设带来了发展的契机，推动数字政府建设如智能化政民互动、智能化公共服务、科学化政府决策等，甚至引发政府的深层次改革。同时，ChatGPT的双刃效应也给公共管理带来巨大冲击和风险，让人们开始关注ChatGPT时代的制度重构与风险规制，思考如何合理管控ChatGPT的应用边界。在传统公共管理强调政府和市场关系的框架下，ChatGPT的运用面临公共价值失灵风险，对此有必要重构人工智能时代的公共价值失灵判断标准，针对其潜在风险提出对策。人类自身的道德问题、人类对高智能体的矛盾心态、公共生活的复杂性，也使ChatGPT为代表的聊天机器人面临道德性夭折的风险，对此应秉持人本主义，构建人工智能时代的价值规范。ChatGPT的应用及发展对劳动力的提质增量可能带来正面或负面的影响，对此应设计科学有效的政策，使人工智能促进社会进步、增进民众福祉，以维护劳动力的可持续发展。,ChatGPT; 人工智能技术; 公共管理; 数字政府; 公共价值失灵; 制度重构; 风险规制;
ChatGPT为中国政府采购点赞,张舒慧,中国政府采购报,2023-03-17,报纸,0,40,《中国政府采购报》：您好!我是《中国政府采购报》记者，想对您进行一个专访。请问您是否了解《中国政府采购报》？ ChatGPT：你好!我是ChatGPT，我可以回答你的问题和提供必要的帮助。作为一个AI语言模型，我并不知道所有的事情，但我会尽力回答你的问题。 关于《中国政府......,政府采购市场; 政府采购理论; ChatGPT; 政府采购法律; 采购流程; 人工智能技术; 电子化采购;
ChatGPT狂欢背后：别让科技新概念昙花一现,李佳师,中国电子报,2023-03-17,报纸,0,344,对于一个颠覆性科技成果的出现，人们容易只看到狂欢，背后漫长的蛰伏、长久的付出却常常被忽略。去年年底至今年年初，OpenAI公司打造的ChatGPT爆火，目前，在股市上与ChatGPT概念沾点儿边儿的股票全部疯涨，各种追风者蜂拥而上。 新的科技概念一波接一波，有的公司踩在风口......,新概念; 奥特曼; ChatGPT; 机器视觉; 人工智能技术; 投资者;
数字经济条件下政府采购该何去何从,张舒慧,中国政府采购报,2023-03-17,报纸,0,24,当前，以大数据、物联网、云计算、人工智能、区块链为代表的新一轮信息技术革命正迈向深水区，而数字技术的发展也催生了数字经济。数字经济发展之快、影响范围之广，推动着生产生活方式发生深刻变革。党的二十大报告提出，要“加快发展数字经济，促进数字经济和实体经济深度......,区块链; 采购文件; 人工智能技术;
“吊打”ChatGPT!GPT-4在多项考试中表现亮眼,高腾,中国科学报,2023-03-17,报纸,0,380,本报讯 3月14日，GPT-4正式发布。数据显示，它在各种专业和学术基准上与人类水平相当，优秀到令人难以置信。 根据产品白皮书，GPT-4在人类的多项考试中表现出色，包括美国律师考试（Bar）、美国法学院入学考试（LSATs）、SAT的阅读和数学考试、GRE等。 例如，GPT-4在Bar考......,GPT; ChatGPT!GPT-4;
别只盯着ChatGPT了 这波AI浪潮远不止于此,白杨,21世纪经济报道,2023-03-17,报纸,0,722,过去几年，人工智能的发展陷入了瓶颈，在算力、算法、数据等方面都在不断提升的背景下，AI应用却显得不温不火。在ChatGPT出现前，有人悲观地认为，AI领域已经形成巨大泡沫，但现在，AI又呈现出了全新的价值，行业也开始重现百家争鸣的热闹景象。 以ChatGPT为导火索，此前一......,李开复; 基础模型; 第三阶段; 自监督学习; ChatGPT;
文心一言终亮相,杨清清,21世纪经济报道,2023-03-17,报纸,0,301,经过长达一个多月的内测后，3月16日，国内首款对标ChatGPT的产品“文心一言”正式现身。 从现场氛围可见外界的期待。早在发布会正式开始前半小时，容量超百人的现场已几乎座无虚席。一天之前，OpenAI正式发布王炸产品GPT-4全面“秀肌肉”，人们都很好奇，百度的文心一言究竟......,发布会; 李彦宏;
ChatGPT-4引发新一轮热议,张心怡,中国电子报,2023-03-17,报纸,0,396,北京时间3月15日凌晨，OpenAI发布了多模态大模型GPT-4，并迅速引爆全球舆论。GPT-4的前代产品，正是训练出上线两个月狂吸1亿粉的ChatGPT大模型GPT3.5。而GPT-4不仅较GPT3.5全方位升级，还开放了对图片的处理能力，瞬间引发了全球用户对于未来工作方式的畅想，以及对于人与科......,GPT; 语言模型; ChatGPT-4; Azure; 自然语言文本; 人工智能; 新一轮;
ChatGPT介入思想政治教育的技术线路、安全风险及防范,王少,深圳大学学报(人文社会科学版),2023-03-16 15:46,期刊,0,3203,ChatGPT基于跨模态深度学习模型获取了参与思政教育对话的能力，从而在现实中直接实现思政主客体与人工智能的交流。具体而言，依托特征关联技术精确识别思政教育问题和答案的对应机理后，ChatGPT通过反馈强化学习机制，在与思政主客体互动交流中，聚合语料知识，转化数据意义，生产文本内容，修正并输出答案，实现对思政教育的技术介入。然而ChatGPT介入后所生产出的思政教育话语却导致了主客体关系失衡、主体间性的推测性价值解构和主体情感功能消解等问题。ChatGPT的技术瑕疵以不能准确分辨信源真伪和不能充分理解语言内涵为甚，两大瑕疵对输入输出内容的影响可能会强化思政教育客体对主流意识形态的错误认知，并破坏客体已经成型的符合主流意识形态的认知结构。由于对ChatGPT的不当利用会导致意识形态渗透和错误思潮传播等安全风险，因此思政教育主体应积极解析ChatGPT的底层算法技术，研究其生产思政话语的规律和特点，建构正向的思政传播与接受机制，使思政主客体由被动适应技术介入转向主动识别智控技术，从而实现守正创新、立德树人的教育使命。,ChatGPT; 思想政治教育; 思政话语; 意识形态; 安全风险; 守正创新;
在享受ChatGPT的便利时，也要看到其挑战,兰顺正,世界知识,2023-03-16,期刊,0,1374,<正>近段时间，人工智能聊天工具ChatGPT在全球范围内掀起一阵“飓风”。ChatGPT全名为Chat Generative Pre-trained Transformer（“聊天生成式预训练转换器”），是美国OpenAI公司研发的聊天机器人程序，于2022年11月30日发布，在短短两个月内便获得1亿月度活跃用户，成为史上增长最快的面向消费者的应用程序。,无
自然语言处理“战国时代”即将到来？,沈湫莎,文汇报,2023-03-16,报纸,0,351,北京时间3月15日凌晨，人工智能初创公司OpenAI公布新一代人工智能语言模型GPT-4。与ChatGPT所用的模型相比，GPT-4不仅能够处理图像内容，而且在回答的细节和表述方面更有价值和人情味。 “这是OpenAI努力扩展深度学习的最新里程碑。”OpenAI在当天的声明中这样表示。鉴于这......,自然语言处理; 语言模型; GPT; 多模态; 战国时代;
知识革命还是教育异化？ChatGPT与教育的未来 网络首发,高奇琦; 严文锋,新疆师范大学学报(哲学社会科学版),2023-03-15 16:58,期刊,0,3238,ChatGPT具有“大力出奇迹”的暴力美学特征，以其为代表的通用大模型正在对教育领域产生深远影响。通用大模型作为一种代具性技术，能对学习者进行“武装”并缩小知识弱势者与他人的差距。同时，作为一种超级工具，通用大模型有望掀起新一轮知识革命。但通用大模型蕴含巨大的破坏性效应，将给教育带来紧迫的异化危机。通用大模型的灌输性输出与教育庸俗化紧密勾连，在这一情境下，学习者可能面临认知结构的浅薄化与认知思维的同质化等风险。通用大模型使用中的身体离场现象可能吞噬学习共同体，使学习者难以与身边的人和事物建立真实有效的交往关系。通用大模型的对话式学习模式可能带来教育价值的坍塌、新型数字权威体的崛起、平台资本的意识殖民化等风险。未来，需要根据不同情境采取辩证性行动，积极发挥通用大模型对教育生态的正向支持功能。,ChatGPT; 通用大模型; 知识革命; 教育异化;
ChatGPT模型引入我国数字政府建设：功能、风险及其规制 网络首发,周智博,山东大学学报(哲学社会科学版),2023-03-15 15:14,期刊,0,2488,数字政府建设关涉国家治理体系与治理能力现代化，面对ChatGPT模型这一重大技术性突破，切实发挥其在我国数字政府建设之中的作用具有重要意义。在数字政府中植入ChatGPT模型，必须厘清技术赋能、技术风险以及技术规制之间的逻辑关联。ChatGPT模型能够推动数字政府的亲民化、高效化和智能化发展，但同时也可能引发国家层面的数据主权安全风险、政府层面的行政公共性解构风险以及个人层面的数据权利侵犯风险。规范ChatGPT模型的技术应用，需要推动ChatGPT数据的分类分级，完善ChatGPT模型的责任链条，明确国家对公民数据权利的保护义务，强化国家对ChatGPT技术的引导与研发。,数字政府; ChatGPT模型; 技术赋能; 数据权;
ChatGPT如何推动智能网联商用车一路狂飙,甄文媛; 李雅静,汽车纵横,2023-03-15,期刊,0,420,无,无
