题名,作者,来源,发表时间,数据库,被引,下载,摘要,关键词
人工智能生成物著作权问题研究,刘美媛,吉林大学,2021-06-01,硕士,1,479,"我国知识产权领域没有人工智能生成物这一概念,人工智能生成物在本文中指的是人工智能基于海量作品、信息、素材在特定的算法的基础上进行提取、整合、分析而生成的具有“作品”特征的科技成果。由于法律、制度与理论的缺失,使得人工智能生成物这一新兴成果的著作权保护问题没有得到明确的解释。本文在第一部分首先通过司法案例和学者争议观点指出当前理论界与实务界对人工智能生成物基本属性存在不同认定的问题,总结出关于人工智能生成物获得著作权法保护存在的问题。第二部分首先通过对人工智能生成物作品属性分析,论证人工智能生成物具有作品属性;其次以人工智能生成物的“创作主体”和“创作行为方式”为视角,对人工智能生成物可版权性质疑的回应;最后以独创性为判断标准,将不符合要求的人工智能生成物排除,避免扰乱版权市场的稳定。第三部分围绕人工智能生成物的著作权归属问题,对既有的权利归属观点进行分析,提出应当在人工智能生成物的相关利益主体之间选择一个或多个主体作为人工智能生成物的拟制作者,其享受作品权属权利,在保护人工智能生成物不受侵害的基础上承担其应尽的义务。第四部分通过对人工智能生成物著作权保护方式进行比较分析,在“人工智能作品保护模式说”基础上为人工智能生成物设定拟制作者;最后,结合人工智能发展现状,通过立法的形式在著作权法中增设一种新的作品类型,并先由最高人民法院出台关于著作权法中“符合作品特征的其他智力成果”做扩大解释,将人工智能生成物纳入到该范围。并对人工智能生成物的权利主体、权利客体、保护方式以及责任承担等四个方面确立统一的人工智能生成物认定思路,明确人工智能生成物可以受到著作权法保护。",人工智能生成物; 可版权性; 权利归属; 保护方式; 张丹丹; 法律硕士（专业学位） 年期：2022年第04期网络出版时间：2022-03-16——2022-04-15
算法生成物的著作权保护研究,周澎,中南财经政法大学,2021-05-28,博士,0,757,"算法是人工智能的核心,亦可喻为人工智能的灵魂。立足当下“算法智能”以及“算法泛在”的智能社会阶段,目前普遍研究的人工智能生成物实则是算法生成物。故而本文选取算法生成物作为著作权保护的研究对象,旨在回应作品的创作过程由算法自动完成而引发的可版权性和创作主体的著作权归属问题。算法生成物的核心在于人机交互下的算法具备自动优化和自主学习能力,只要供应数据养分,便可输出符合人类审美的表达。现阶段的算法生成物不仅具备作品外观,并且类型多样。从文学领域的诗歌、小说,到艺术领域的歌曲、画作,再到科学领域的虚拟现实等,算法生成物可谓是方方面面。因此,本文选取的研究对象则是这些与作品具有同样外观的算法生成物引发的著作权法问题。从算法生成物的可版权性来看,首先,思想表达二分法原则存在表达与表达蕴含思想两种类型的考量,从而形成对算法生成物进行著作权保护第一道防御;其次,即便该原则仅考量表达,但可版权性要求的独创性和再现性两个核心要件也难以适用,独创性包括主观标准和客观标准,且主观标准往往将其与“作者个性”联系起来,客观标准也因“作者”这一要件存在争议,实则难以具体划分主观与客观标准;在再现性层面,基于算法生成物的虚拟现实类型,导致其这种虚拟化、且提供沉浸感、体验感的表达类型难以整体满足再现性事物要求。即便算法生成物通过调适解决了可版权性问题,那么算法生成物的著作权归属又出现了争议。从算法生成物的创作主体来看,完成创作这一直接过程的并非现行著作权制度中的创作主体,那么算法生成物的创作主体存在疑问。而算法生成物基于多元主体的参与,著作权归属的主体需要进行多方考量。于此同时,我国《著作权法》业已修订,但对算法生成物的著作权保护却未有定论。而实践先于立法,我国已经出现与算法生成物有关的著作权纠纷,并且产生了同案不同判的结果。其实,算法生成物的自动创作过程对我国著作权保护研究的意义重大,其不仅涉及算法生成物这一新兴技术的产物,更涉及类似于摄像机自动拍摄画面的著作权保护。本文从算法生成物为研究起点,分析其概念、特征以及多维度价值,从而基于其价值与著作权之间的关系提供著作权保护的理论基础。在论证建构上,通过历史分析、法理分析、社会学分析、评价法学分析、利益衡量以及经济激励的多维度理论为算法生成物的著作权保护提供论证。而在具体分析层面,对现有的著作权保护分为可版权性和著作权归属分析中涉及的主体和具体归属探讨,旨在梳理其他国家中立法、司法和政策的差异与共识,以及国际推动算法生成物进行著作权保护的趋势。通过分析为我国算法生成物甚至是利用机器自行拍摄等生成内容的著作权保护提供借鉴思路。本文除却导论部分的具体研究思路如下:第一章是算法生成物的概述。首先进行了算法生成物的概念分析,即“算法”、“生成”和“物”的用语选取,延伸出算法与人工智能的联系。其次,从算法的历史发展为切入点,重点阐明本文算法生成物所依赖的算法技术是一种狭义的人工智能算法,基于这种狭义算法的技术本质,并探寻算法与创造力之间的微妙之处。而基于算法的分析,进一步阐明算法生成物的概念,总结出算法生成物的具体特征,并进一步对与之相关的人类创作物和动物创作物进行辨析。此外,算法生成物实则具备不同的类型,因此需对其进行具体划分,指出算法生成物的著作权保护是因其具备“作品外观”。在对算法生成物进行较为完整的释义后,开始对算法生成物进行多维度的价值考察,总结出算法生成物具备的交易、感知、传播、政策相关价值且与著作权制度存在密切关系,从而为算法生成物的著作权保护提供研究价值。第二章是对算法生成物进行著作权保护的基础理论分析。从著作权制度的发展来看,技术变革对著作权制度的演进甚深,而算法生成物的出现已经对著作权制度产生了影响,因而著作权制度势必为算法生成物进行回应。从著作权制度的哲学基础来看,“劳动财产学说”可以为算法生成物的著作权权利来源提供理论基础。从著作权制度的“作品中心主义”来看,算法生成物可通过“主客分离评价”对其可版权性提供理论基础,并且有助于算法生成物著作权归属的安排。从利益衡量来看,算法生成物的私权赋予有助于公共利益的增加,但基于算法生成物的多元主体参与还需要在利益衡量之下具体考察。仅有传统的法学理论基础是不够的,故从交叉学科视野下进行分析。从著作权价值来看,作品的符号功能在于进行交互传播,而算法生成物本身作为一种可被人类解读的符号,可以从能指层面完成作品的传播功能。从激励机制来看著作权制度的工具本质,为算法生成物提供著作权保护有助于实现公共需求。第三章和第四章则是对算法生成物的可版权性以及著作权归属的分析。首先,是对算法生成物的可版权性探讨。基于著作权法的“思想表达二分法”保护原则,分化出纳入著作权保护和排除著作权保护的立法规定。由此导致算法生成物归为公共领域,抑或成为其他法律保护的客体。但排除著作权保护的规定实则无法为算法生成物提供法律保障。将算法生成物纳入著作权客体保护的国家,可从“计算机生成”作品、广义作品以及“演绎作品”进行关联分析,以此作为借鉴。其次,是对算法生成物进行客体构成要件的具体分析。在现阶段的作品立法规定中,提取出独创性和再现性两个核心要素进行分析;对独创性的认定,则采取弱化“作者个性”以适用客观标准为算法生成物提供参考价值;对再现性的认定,则采取相应弥补的司法实践为算法生成物的虚拟现实类型提供参考价值。再次,对算法生成物的创作主体进行分析。目前算法生成物的创作主体包括立足于“人类中心主义”的“作者”和突破人类主体地位的“机器主体”,但究其根源则是为了解决算法生成物的著作权归属问题。最后,在算法生成物的著作权归属层面,未对算法生成物进行立法保护的国家在不颠覆“作者”制度层面,首先通过“虚构作者”来适用雇佣作品和合作作品的著作权归属安排。而对算法生成物采取“计算机生成”作品的国家,则通过“必要安排人”确定具体的著作权归属,但这两类通常将其归为投资者或者设计者。第五章是对我国算法生成物著作权保护的现状审视。首先从著作权主体、客体和著作权归属进行了历史分析,在算法生成物未明确排除我国著作权制度之外寻找具体认定的可能性根源。其次,从我国算法生成物的著作权司法实践进行分析,探究其同案不同判的差异化和共同点。最后,对我国算法生成物的著作权制度从主体、客体和归属层面分析其学术探讨的争议和立法规定的固有缺陷,进一步探寻算法生成物的著作权保护存在的困境。第六章是对我国算法生成物的著作权保护提出建议。首先,是对算法生成物的著作权主体资格的完善。即需要立足我国“作者权体系”下“人类中心主义”的“作者”资格,不应当出现主体二元机制,但也要看到我国“版权体系”的改革进路,从而采用“机器人格”的方式,在一定程度上为未来人类无任何介入的人工智能体提供一定法律地位。其次,是对算法生成物的作品认定进行完善。在独创性的认定层面,主要通过“客观标准”适用的确立进行调适;在一定形式表现的认定层面,主要通过“客观感知”和“动态复制”的承认便可适用算法生成物的新类型;同时对《著作权法实施条例》提供立法修改建议。最后,是对算法生成物的著作权归属安排进行完善。即借鉴法律拟制主体的“法人作品”制度,但直接拟制实际使用者作为算法生成物的著作权人,并采取算法生成物公开提示的署名机制和法人作品的保护期限进行形式要件的著作权归属完善。",算法生成物; 人工智能; 独创性; 主客分离评价; 著作权归属; 吴汉东; 知识产权法 年期：2022年第09期网络出版时间：2022-08-16——2022-09-15
人工智能生成物的著作权保护研究,何睿,江西理工大学,2021-05-28,硕士,1,329,"人工智能技术的迅速发展,使得传统的创作方式得到历史性的突破,与此同时其生成物的著作权保护问题颇具争议。在我国现行法律体系中,通过著作权法体系对其进行保护与规制在理论与实践上皆具合理性。因人工智能生成物无法达到该体系中著作权作品的独创性标准,应将其纳入邻接权的规制范围内作为一种新设权利而获取保护。该新设邻接权的权益应归属于人工智能投资人,可最大程度实现利益的平衡与权益的保障。本文将从人工智能生成物的内涵引入,阐明其发展背景、主要特征及现存争议焦点,得知当下亟待解决的是作品的认定与权利归属人之问题。再由著作权法体系的内在价值引出人工智能生成物受法律保护的合理性,通过政策与市场影响、激励与平衡理论的角度展开对其论证。通过比较德法著作权法系与英美版权法系的异同,分析我国现行著作权法的特点与不足,从而引申出对独创性判定的思考。作品的构成要素是具有独创性,独创性包括独立创作与最低程度的创造程度。人工智能本质属于基于算法与模板运作的计算机程序,其生成物是经过程序编译的计算机进行数据挖掘与模仿输出的产物,其本身不具有人类情感与思想上的表达与寄托,因此得出生成物无法被视为著作权法中的作品之结论。在我国著作权法体系中,仅有作品可获得狭义著作权的保护,基于现有的制度基础人工智能生成物只能被纳入邻接权进行规制。通过对邻接权设立目的与内在价值的解读,证得人工智能生成物用该权利进行保护完全契合著作权法体系中对激励成果传播者之目的。因此,新设人工智能生成物邻接权作为保护模式是具备可行性与必要性的。同时,邻接权应当归属于人工智能程序投资者,以最大程度促进技术的创新与实现利益的平衡。",人工智能生成物; 著作权; 独创性; 邻接权; 宋金华; 黄新荣; 法律（非法学）（专业学位） 年期：2022年第04期网络出版时间：2022-03-16——2022-04-15
论人工智能生成数据法律保护的多元分层模式——兼评“菲林案”与“Dreamwriter案”,刁胜先; 秦兴翰,重庆邮电大学学报(社会科学版),2021-05-15,期刊,4,821,"根据人类是否介入或介入是否具有实质性影响,人工智能生成数据可分为辅助生成数据和自动生成数据。既有学术探讨中,对此的各种保护模式各有优劣,但多集中在一种保护模式的单项选择上。结合""菲林案""与""Dreamwriter案""的判决结果,可对生成数据采取多元分层的保护模式:对独创性的辅助生成数据,可纳入人类作品范畴获得著作权;对具客观""独创性""的自动生成数据,可设立新型邻接权——""数据生成者权""加以保护;辅助与自动生成中都存在不具""独创性""的数据,可采数据财产权保护模式。当数据生成者权、数据财产权尚未设立或设立后保护仍有遗漏的,反不正当竞争法可对人工智能生成数据予以兜底保护。",人工智能; 生成数据; 多元分层模式; 数据生成者权;
论人工智能生成发明的创造性标准,张志炜,广西民族大学,2021-05-01,硕士,0,41,"人工智能生成发明是人工智能生成的、不包含人类实质贡献的发明成果,其显著特征是低智力成本、覆盖多个技术领域、质量偏低。就人工智能生成发明而言,现行创造性标准有两个缺陷:一是对“最接近的现有技术”的范围要求单一,二是对“本领域技术人员”的技术水平要求偏低。前者与人工智能生成发明覆盖多个技术领域的特征不匹配,后者与人工智能生成发明领域内发明主体普遍较高的技术水平不匹配。由此导致人工智能生成发明领域出现专利审查积压和专利权被滥用两个问题。根据技术领域内普遍技术水平的变化对创造性标准做出相应调整兼具法理上的正当性和社会现实基础。在法理上,授予人工智能生成发明专利权符合《专利法》促进技术进步的制度宗旨;在社会现实中,人工智能提高了人工智能生成发明领域内的普遍技术水平。通过提高现行创造性标准对“本领域技术人员”的技术水平与“现有技术”范围的要求,有助于“本领域技术人员”更快地检索到“最接近的现有技术”,有效平衡人工智能生成发明技术领域内专利权人的垄断利益与社会公共利益,从根源上解决专利审查积压与专利权被滥用的问题。",人工智能; 人工智能生成发明; 专利制度; 创造性标准; 朱继胜; 法律（非法学） 年期：2022年第10期网络出版时间：2022-09-16——2022-10-15
人工智能发明创造的专利法保护研究,白月,合肥工业大学,2021-05-01,硕士,2,238,"人工智能技术的出现,是推动数字经济发展的核心力量,标志着人类进入智能新时代。但是,在发展的同时也带来了更多的思考。目前人工智能的发明创造挑战了专利法。因基于深度学习的特点,能够自动生成具有一定创新度的技术方案即发明创造。而专利法中明确,具有技术研发的创新成果受专利法保护。所以,人工智能的发明创造可授予专利法保护,但仍存在一定的争议。目前存在的问题具体表现在以下几个方面:人工智能在专利法上缺乏主体地位、人工智能发明创造不属于专利法保护客体、深度学习与高效生成技术方案的特点导致授予专利审查“三性标准”失灵、生成技术方案的财产权归属不明确、侵权责任划分不明。针对现实问题,提出几点对策。一是保证公众及时共享创新性知识,扩大专利法保护的客体范围,授予人工智能生成发明专利法保护。二是保证专利授权数量和质量,兼顾市场有序竞争,发挥专利法的衡平效用。具体手段:扩大现有技术的比对领域范围,提高专利审查“三性标准”;客观化认定“非显而易见性”,重新拟制“普通技术人员”达到兼具计算机复合型知识技能人才的要求,以提高其创造性标准;扩大实用性涵义。三是权利归属制度,借鉴职务发明保护模式,尊重利益相关方的意思自治,引入科斯定理证明专利授予人工智能使用者的产权分配模式能实现总产值最大化,保证专利权的投资转化。四是人工智能发明创造涉及的侵权,人工智能的程序设计者承担过错责任,人工智能实际控制者承担无过错责任。",人工智能发明创造; 可专利性; 专利审查标准; 职务发明保护模式; 吴椒军; 葛长金; 法律（法学）（专业学位） 年期：2022年第05期网络出版时间：2022-04-16——2022-05-15
人工智能生成物著作权保护研究,黄建委,河北经贸大学,2021-05-01,硕士,2,393,"近年来,人工智能发展速度十分迅速,人工智能已经进入我们生活的各个角落,极大的提高了物质生活水平。人工智能的出现提高了生产效率,解放了人类的双手。国家高度重视人工智能的发展,人工智能的发展也促进了人工智能生成物数量的上涨,人工智能生成物的纠纷也逐渐出现。人工智能生成物对现行《著作权法》产生了冲击,人工智能生成物是否具备作品属性,被《著作权法》保护,这些都引起了专家学者的热烈讨论。技术的进步打破了原有的平衡,倒逼《著作权法》的改进。《著作权法》产生的目的就是为了通过对作品的保护来激励作者的创作,作品是作者情感的外在表达,与此同时,作品的著作权也是归属于自然人、法人或者其他组织。人工智能技术的进步使得人工智能生成物的种类越来越丰富,我们也应该提高对人工智能生成物的重视。人工智能在文学、艺术领域生成的内容,与人类创作的作品在形式上并没有差异。在法律规范中,并没有关于人工智能生成物的法律规定。人工智能在人类的创作中,起初只是辅助工具,随着技术的更新,人工智能有了一定的认知能力,逐渐变成了创作者。人工智能生成物的数量越来越多,如果不确定人工智能生成物的权利归属,将会阻碍著作权市场的发展,而人工智能的长远发展也必定会受到影响。相关理论研究对于人工智能生成物的发展有着重要意义,法律的不断完善将为人工智能生成物的长远发展保驾护航。本文以人工智能生成物的著作权保护为出发点,由以下五部分构成:第一部分是引言,主要介绍了人工智能生成物在我国的现状,引出人工智能生成物的相关问题,我国关于人工智能生成物著作权保护的争议焦点在于是否应当对人工智能生成物进行著作权保护以及人工智能生成物著作权保护的模式及归属,围绕相关问题梳理文献,为进一步研究作准备。第二部分是人工智能生成物的著作权基础理论,主要介绍了当前著作权立法下作品的含义和特征,以及人工智能生成物的独创性和可复制性,从而论证了人工智能生成物符合《著作权法》对作品的要求,最后介绍了保护人工智能生成物的重要意义。第三部分介绍了人工智能生成物著作权保护的域外现状,主要包含了英国、日本和欧盟等对人工智能生成物采取的立法保护与措施,对其优点和不足进行分析,最后总结我国可以借鉴的经验。第四部分介绍了人工智能生成物在我国的著作权保护中面临的问题,主要是人工智能生成物的著作权归属问题存在争议,人工智能生成物客体化存在困境,人工智能生成物的著作权保护模式、保护期限、保护内容存在立法空白。第五部分提出了对人工智能生成物著作权保护的立法建议,首先要明确人工智能生成物的作品地位,其次是确定人工智能生成物的权利归属,再次是确定人工智能生成物的保护内容,最后提出了人工智能生成物的侵权救济方式。",人工智能生成物; 著作权; 权利归属; 邻接权模式; 郭凯峰; 法律硕士（专业学位） 年期：2021年第12期网络出版时间：2021-11-16——2021-12-15
人工智能生成物的法律保护研究,曹珊,山东政法学院,2021-05-01,硕士,0,86,"人工智能技术发展迅速,逐步走入大众的生活并改变着人们的生活方式。人工智能技术涉足领域范围极广,特别是在文学艺术领域。然而人工智能生成物的出现也给现行著作权法带来了一定冲击,当前我国学界对人工智能生成物的法律属性、法律保护等一系列问题尚未形成统一认识,也没有相关法律法规给予明确回应。面对新挑战,规避问题不是最有效的处理方式,我们应当以积极的态度去应对人工智能生成物的相关问题,以便给予人工智能生成物最有效的法律保护,促进人工智能产业升级与发展。本文主要分为五个部分对人工智能生成物的法律保护问题进行研究:第一部分为人工智能及其生成物概述。首先对人工智能进行简单介绍,接着介绍了人工智能生成物。基于目前学界尚未对人工智能技术运用成果形成一个统一称呼的现状,所以在对几个常用称呼进行比较后认为使用“人工智能生成物”一词最为准确,并对人工智能生成物的主要特点及内涵进行了探讨。第二部分是人工智能生成物法律保护的法理分析。基于我国目前对人工智能生成物及其法律保护问题还没有相关明确规定的现状,而人工智能生成物作为一种人工智能技术运用成果兼具经济价值和文学艺术价值,因此论文这一部分首先论证了人工智能生成物法律保护的必要性,接下来探讨了关于人工智能的生成物著作权保护法理上的冲突,因为人工智能无法成为作者并且其生成物并非作品,所以无法通过狭义著作权进行保护,但是人工智能生成物确有保护的价值,我们不妨尝试从广义著作权体系中的邻接权制度寻求解决途径,使人工智能生成物的法律保护问题得到有效解决。第三部分是我国人工智能生成物法律保护的实践探索。该部分通过对我国近年来发生的两起涉及人工智能生成物著作权纠纷案件的分析与比较,总结了我国人工智能生成物法律保护的实践经验,并在此基础上,结合著作权相关理论提出邻接权保护为最适宜的人工智能生成物的法律保护模式。第四部分为域外人工智能生成物法律保护立法模式的比较研究。这一部分主要介绍了几个具有代表性的域外国家、国际组织在人工智能保护方面的做法,并且在分析对比了这些国家或国际组织的人工智能生成物法律保护模式后,得出邻接权保护模式最具优越性的结论,并且分别从几个方面论述了邻接权保护模式具有优越性的原因。第五部分是对我国人工智能生成物法律保护的制度设计。通过前一部分可知邻接权保护模式具有优越性,但是我国目前还没有与之相匹配的邻接权类型,所以论文这一部分提出我国应增设人工智能生成物邻接权,并且提出相关建议,对人工智能生成物的邻接权保护制度进行更具体明确的设计。",人工智能生成物; 邻接权; 著作权; 保护模式; 郭晓霞; 法律硕士（专业学位） 年期：2022年第06期网络出版时间：2022-05-16——2022-06-15
人工智能生成物的著作权保护研究,周凡,汕头大学,2021-05-01,硕士,2,398,"随着技术的蓬勃发展,人工智能已经不再是离我们遥不可及的技术,它已经逐渐渗透到我们日常生活中,文学领域、艺术领域、农业领域、医疗领域和法律领域等各个领域都能看到人工智能的身影,人工智能所生成的内容从外观上和人类创作的作品没有什么差异,但是对于它是否能被认定为著作权法意义上的作品一直是学界争论的焦点。纵观新修改的著作权法,对于人工智能所引发的法律问题仍然没有做出回应,而随着人工之智能算法的加强和深度学习能力的提高,它已不再是以充当工具的角色辅助人类的工作,而是能进行独立创作,未来人工智能技术对于人类而言将是不小的挑战。因此,本文以人工智能生成物为切入点,依次对人工智能生成物的法律属性、权利归属和保护制度等主要问题进行探讨。本文一共分为三章:第一章是论述人工智能生成物应通过著作权法予以保护。主要是从典型案例入手,揭示法律制度空缺下人工智能生成物案件的裁判取决于法官审判经验,再从人工智能填补法律空缺需求、激励投资需求和利益平衡需求三个角度阐述保护人工智能生成物的必要性。第二章是对人工智能生成物法律属性进行定性并确定著作权的归属主体。首先归纳学界存在的两种主流学说,再回归到以传统作品的构成要件为起点,论述人工智能生成物具有可复制性、独创性以及是智力成果,因而具备构成作品的正当性。确定完作品属性之后,根据现行著作权法的一般归属规则,应按照创作原则由创作者人工智能享受权利,但由于其构成著作权意义上的权利主体存在障碍,且人工智能类似电影作品需要耗费人力物力财力,因而应按照投资原则并借鉴英国的立法制度将权利归属于人工智能所有者,同时人工智能使用者亦可以通过合同约定成为权利主体。第三章是对我国人工智能生成物具体保护制度的设计。保护制度包括主体、客体和内容等。本文结合我国国情且人工智能生成成果的特殊性,提出人工智能作品通过著作权登记制度取得著作权的必要性和可行性,同时权利内容的安排和保护期限规定应有所区别于一般作品。另外,为方便人工智能学习作品,应在著作权法设置例外原则,以此促进产业的繁荣发展。",人工智能生成物; 权利归属; 独创性; 著作权保护; 曹全来; 法律硕士（法学）（专业学位） 年期：2022年第05期网络出版时间：2022-04-16——2022-05-15
人工智能生成物的著作权保护研究,高红倩,新疆师范大学,2021-05-01,硕士,0,161,"近年来,人工智能逐渐成为经济发展的重要技术,其在文化、经济、法律等方面都带来了值得探讨的问题,而人工智能生成物能否获得版权保护直接影响着相关权利人的经济利益,在强人工智能时代的背景下,人工智能生成物的权属争议与侵权行为也常有发生,引起了权属的争议。对人工智能生成物也应当获得一定的保护是现阶段理论界争议不大的观点,而人工智能生成物所涉及的主要法律问题:一是用版权还是新设一种权利来予以保护,二是保护后的权利归属问题。在强人工智能时代,人工智能通过深度神经网络逐渐具有自主学习的能力,不单单是辅助人类创作的工具。由此,新的技术带来了新的法律问题,但仍然可以用著作权法调整人工智能的创作行为。不论是国际公约还是我国国内版权法,对于作品的保护都是表达而非思想,因此应当从客观形式标准来判断人工智能生成物是否具有独创性,而不再纠结于人工智能的民事主体地位。英、美、日和欧盟等对人工智能生成物的版权保护已经有了立法、司法和政策的尝试,我国近两年在北京互联网法院和广州南山区法院也审结了人工智能生成物的权属争议案件,但是论证角度与结论却完全不一样,裁判争议焦点主要集中在独创性的认定和作品归属模式的认定上。我国现阶段对人工智能生成物的版权保护的困境主要集中在对生成物结果独创性的认定、人工智能生成物智力成果属性的判定和通过采用法人作品保护人工智能生成物的不完全性上。但通过制度的解构,人工智能生成物其实质仍然是符合著作权无形性的客体特征要件,而通过版权保护人工智能生成物更能够实现我国知识产权专有权利与公有领域的价值平衡,实现我国著作权法激励的基本价值目标。基于我国出现的两起人工智能生成物著作权纠纷案件裁判的差异,为解决司法领域矛盾不一的裁判现象,通过抽离“独立创作”要素,重构“独创性”的认定要素、适用严格的人工智能分类及输入输出认定标准,采用拟制使用者为核心的权利归属模式,来重构我国职务作品,解决法人作品带来的主体的限制及保护不完全等问题。通过统一“雇佣作品”名称,将法人作为其主体存续的一种状态,在复杂的神经网络元交织无法分辨贡献程度的状态下,将使用者拟制为“雇主”,解决人工智能生成物的版权保护及责任承担问题,从而为人工智能生成物的保护提供可行性路径。",人工智能生成物; 著作权; 独创性; 拟制; 吾守尔; 民商法学 年期：2022年第09期网络出版时间：2022-08-16——2022-09-15
论人工智能作品的著作权归属,王泽方,海南大学,2021-05-01,硕士,1,604,"人工智能创作物归属的学术争论不可避免的是从人工智能法律地位与人工智能创作物是否能被认定为作品的讨论开始的,因为两个问题涉及法律关系中的主体与客体,研究者们必须先予以回答;其次才是对人工智能生成内容权利归属的争论,在此过程中,研究者们开始进一步争论人工智能的法律地位;最后,持不同论点的学者们提出自己的学说,进而提出人工智能创作物的归属方案和立法建议。人工智能创作物是一种“拟人化”表达,它是由人类预设的程序产出的文学、艺术和科学领域内具有独创性并能以某种有形形式复制的智力成果,应当享有著作权。“人工智能作品”的命名方式并不直接指向归属,并不代表人工智能可以成为著作权的主体。“人工智能作品”的命名方式是肯定其独创性的,肯定人工智能创作物的作品属性的,但其归属仍有待商榷。学界对人工智能作品的权利归属的问题进行了充分的讨论,依照是否承认人工智能本身是否具有法律主体地位,可以将观点分成“创作主体论”和“工具论”两部分。因此,在讨论人工智能作品的权利归属的过程中不可避免的需要先对人工智能本身的“主客体”争议进行回应。并且,在“工具论”内部,按照是否承认人工智能创作物的独创性可以将观点分为“作品保护论”和“非作品保护论”。因此,厘清不同的观点、学说,才能进一步探讨归属问题的立法论或解释论。著作权归属模式的问题因法律移植与本土实践的不切实际以及管制规则和自治规则在价值位阶上难以协调所导致。理论上,部分学者未结合人工智能生成内容提出对著作权归属模式立法完善的具体方案,仅在人工智能生成内容单一领域的研究并不能使《著作权法》走向现代化。实践中,对人工智能作品案件的判决存在说理和法律适用上的问题,凸显《著作权法》面对新型作品保护的不足。《著作权法》应当对归属模式进行重构,在现有法律体系框架下对人工智能作品予以保护,《著作权法》归属模式在形式上应当贯彻“视为作者原则”,即《著作权法》应当以自然人作者为原则,法人或非法人组织作者为例外,人工智能作品可被视为法人或非法人组织的职务作品;实质上应当尊重私法自治的价值本位,使用者也可以基于合意继受取得人工智能作品的权利,归属模式由原来的“双轨制”真正回归了“作者权体系”。",人工智能作品; 著作权归属; 职务作品; 法人作品; 石冠彬; 民商法学 年期：2022年第03期网络出版时间：2022-02-16——2022-03-15
著作权归属制度的重构——以人工智能作品为视角,王泽方,南京航空航天大学学报(社会科学版),2021-04-15,期刊,1,454,"著作权归属模式的问题因法律移植与本土实践的不切实际以及管制规则和自治规则在价值位阶上难以协调所导致。理论上,部分学者未结合人工智能生成内容提出完善著作权归属模式立法的具体方案,仅在人工智能生成内容单一领域的研究并不能使《著作权法》走向现代化。实践中,对人工智能作品案件的判决存在说理和法律适用上的问题,凸显《著作权法》面对新型作品保护的不足。《著作权法》应当对归属模式进行重构,在现有法律体系框架下对人工智能作品予以保护,《著作权法》归属模式在形式上应当贯彻""视为作者原则"",实质上应当尊重私法自治的价值本位。",人工智能作品; 著作权法; 法人作品; 职务作品;
论人工智能生成物的邻接权保护,徐思雅,宁波大学,2021-03-31,硕士,0,12,"随着人工智能的兴盛,人工智能生成物层出不穷,成为我们生活参与的重要内容;与此同时,诸多法律问题日渐显现。当前法院审理的涉及人工智能生成物的侵权案件不断增加,这使得我们不得不重视人工智能生成物的法律保护。不同国家对人工智能生成物的法律保护存有差异,我国著作权法也应积极作出回应。其中,对于人工智能生成物的保护模式问题,我国著作权法更应当有明确的立场。基于此,本文通过从各国相关法律及司法判例研究人工智能生成物的保护方式,在理论上和实践上探讨人工智能生成物邻接权保护问题,植根于我国司法现实情况,并从立法和司法两个层面对人工智能生成物的邻接权保护提出解决方案,以促进人工智能产业兴盛繁荣、激励创新发展。本文除引言和结语外,正文分为4个部分。文章第一部分以人工智能生成物的提出和属性开篇。通过梳理近年来涉及人工智能生成物的侵权案例,从案件争议要点中得出人工智能生成物著作权法保护缺失、相关权利亟待维护的结论。其次,分析人工智能生成物的形成过程,认为其缺乏人类的个性化表达。尽管人工智能生成物在文学、科学和艺术的范畴之内,但其独创性有所欠缺,不属于著作权法中的创作,且人工智能作为机器不具备法律主体资格,进而认为人工智能生成物并不属于著作权法意义上的作品。文章第二部分讨论人工智能生成物邻接权保护的必要性。从国内外关于人工智能生成物的保护方式入手,总结出主要存在5种观点:狭义著作权法保护、反不正当竞争法保护、单独立法保护、民法孳息制度保护和邻接权制度保护。鉴于人工智能生成物相关司法实践的复杂性和狭义著作权法保护、反不正当竞争法保护、单独立法保护、民法孳息制度保护方式的缺陷,从解决人工智能生成物的权利归属和著作权法相关问题的目的出发,结合维护整个知识产权体系的构建,提出以邻接权制度对人工智能生成物进行保护实属必要的结论。文章第三部分研究可以用邻接权制度保护人工智能生成物的基础。结合人工智能生成物本身的特点和我国现行法律框架,提出人工智能生成物邻接权制度保护具有理论和实践两大基础。首先,从属性来看,人工智能生成物是文化发展的产物,属于数据信息,属于法律意义上保护的财产;但由于其本身数量多、成本低的特点,其保护应当有限制,与邻接权的设置完全符合;此外,在法律主体资格的问题上,认为以邻接权保护人工智能生成物也给予了更好地回应。最后,根据国际上邻接权制度的新发展、我国当前的激励政策导向及我国目前人工智能生成物侵权问题难以解决的司法情况,进而提出人工智能生成物以邻接权制度进行保护为其实际所需。文章第四部分探讨我国人工智能生成物邻接权制度的构建。在我国目前现行的著作权法中仅规定了4种邻接权,且没有涵盖人工智能生成物。通过学理和实际情况分析,邻接权制度保护人工智能生成物实属必要,因此以邻接权制度保护人工智能生成物亟需新设邻接权。正值著作权法修改之际,建议增设人工智能生成物邻接权并对其进行权利边界限制,以此更好地以立法形式回答人工智能生成物的保护问题。",人工智能生成物; 邻接权; 著作权法; 张炳生; 法律硕士（专业学位）
